adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001628280-16-020309,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2015,,20160930,0,USD,128000000,
0001652044-16-000038,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2015,,20160930,0,USD,753000000,
0001628280-16-020309,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,us-gaap/2015,,20160930,0,USD,1197000000,
0001652044-16-000038,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2015,,20160930,0,USD,199000000,
0001628280-16-020309,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2015,,20160930,0,USD,175000000,
0001652044-16-000038,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2015,,20160930,0,USD,460000000,
0001652044-16-000038,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2015,,20160930,0,USD,551000000,
0001628280-16-020309,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2015,,20160930,0,USD,255000000,
0001628280-16-020309,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2015,,20160930,0,USD,449000000,
0001652044-16-000038,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2015,,20160930,0,USD,659000000,
0001652044-16-000038,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2015,,20160930,0,USD,745000000,
0001628280-16-020309,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2015,,20160930,0,USD,902000000,
0001652044-16-000038,ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,us-gaap/2015,,20160930,0,USD,214000000,
0001628280-16-020309,ForeignIncomeTaxExpenseBenefitContinuingOperations,us-gaap/2015,,20140930,4,USD,1489000000,
0001628280-16-020309,ForeignIncomeTaxExpenseBenefitContinuingOperations,us-gaap/2015,,20150930,4,USD,2938000000,
0001628280-16-020309,ForeignIncomeTaxExpenseBenefitContinuingOperations,us-gaap/2015,,20160930,4,USD,2138000000,
0001652044-16-000038,GoodwillTranslationAndPurchaseAccountingAdjustments,us-gaap/2015,,20160930,3,USD,-52000000,
0001628280-16-020309,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,us-gaap/2015,,20140930,4,USD,33600000000,
0001628280-16-020309,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,us-gaap/2015,,20150930,4,USD,47600000000,
0001628280-16-020309,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,us-gaap/2015,,20160930,4,USD,41100000000,
0001628280-16-020309,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,us-gaap/2015,,20140930,4,USD,495000000,
0001628280-16-020309,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,us-gaap/2015,,20150930,4,USD,426000000,
0001628280-16-020309,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,us-gaap/2015,,20160930,4,USD,382000000,
0001628280-16-020309,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2015,,20140930,4,USD,-4744000000,
0001628280-16-020309,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2015,,20150930,4,USD,-6470000000,
0001628280-16-020309,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2015,,20160930,4,USD,-5582000000,
0001628280-16-020309,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2015,,20140930,4,USD,18719000000,
0001628280-16-020309,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2015,,20150930,4,USD,25380000000,
0001628280-16-020309,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2015,,20160930,4,USD,21480000000,
0001628280-16-020309,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2015,,20140930,4,USD,1000000000,
0001628280-16-020309,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2015,,20150930,4,USD,1200000000,
0001628280-16-020309,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2015,,20160930,4,USD,1400000000,
0001628280-16-020309,IncomeTaxReconciliationOtherAdjustments,us-gaap/2015,,20140930,4,USD,112000000,
0001628280-16-020309,IncomeTaxReconciliationOtherAdjustments,us-gaap/2015,,20150930,4,USD,128000000,
0001628280-16-020309,IncomeTaxReconciliationOtherAdjustments,us-gaap/2015,,20160930,4,USD,-13000000,
0001628280-16-020309,IncomeTaxReconciliationStateAndLocalIncomeTaxes,us-gaap/2015,,20140930,4,USD,469000000,
0001628280-16-020309,IncomeTaxReconciliationStateAndLocalIncomeTaxes,us-gaap/2015,,20150930,4,USD,680000000,
0001628280-16-020309,IncomeTaxReconciliationStateAndLocalIncomeTaxes,us-gaap/2015,,20160930,4,USD,553000000,
0001628280-16-020309,IncomeTaxReconciliationTaxCreditsResearch,us-gaap/2015,,20140930,4,USD,88000000,
0001628280-16-020309,IncomeTaxReconciliationTaxCreditsResearch,us-gaap/2015,,20150930,4,USD,171000000,
0001628280-16-020309,IncomeTaxReconciliationTaxCreditsResearch,us-gaap/2015,,20160930,4,USD,371000000,
0001652044-16-000038,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,us-gaap/2015,,20150930,3,USD,-488000000,
0001652044-16-000038,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,us-gaap/2015,,20160930,3,USD,2428000000,
0001628280-16-020309,IntangibleAssetsGrossExcludingGoodwill,us-gaap/2015,,20150930,0,USD,8225000000,
0001628280-16-020309,IntangibleAssetsGrossExcludingGoodwill,us-gaap/2015,,20160930,0,USD,9012000000,
0001628280-16-020309,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,us-gaap/2015,,20160930,0,USD,47346000000,
0001628280-16-020309,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,us-gaap/2015,,20160930,0,USD,3500000000,
0001628280-16-020309,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,us-gaap/2015,,20160930,0,USD,7750000000,
0001628280-16-020309,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,us-gaap/2015,,20160930,0,USD,6454000000,
0001628280-16-020309,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,us-gaap/2015,,20160930,0,USD,6834000000,
0001628280-16-020309,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,us-gaap/2015,,20160930,0,USD,6500000000,
0001628280-16-020309,NoncurrentAssets,us-gaap/2015,,20150930,0,USD,23784000000,
0001628280-16-020309,NoncurrentAssets,us-gaap/2015,,20160930,0,USD,27010000000,
0001628280-16-020309,OciBeforeReclassificationsBeforeTaxAttributableToParent,us-gaap/2015,,20150930,4,USD,1987000000,
0001628280-16-020309,OciBeforeReclassificationsBeforeTaxAttributableToParent,us-gaap/2015,,20160930,4,USD,2526000000,
0001652044-16-000038,OciBeforeReclassificationsNetOfTaxAttributableToParent,us-gaap/2015,,20150930,3,USD,-774000000,
0001652044-16-000038,OciBeforeReclassificationsNetOfTaxAttributableToParent,us-gaap/2015,,20160930,3,USD,941000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDue,us-gaap/2015,,20160930,0,USD,7627000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDueCurrent,us-gaap/2015,,20160930,0,USD,929000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,us-gaap/2015,,20160930,0,USD,836000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDueInFourYears,us-gaap/2015,,20160930,0,USD,889000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,us-gaap/2015,,20160930,0,USD,915000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,us-gaap/2015,,20160930,0,USD,919000000,
0001628280-16-020309,OperatingLeasesFutureMinimumPaymentsDueThereafter,us-gaap/2015,,20160930,0,USD,3139000000,
0001652044-16-000038,PaymentsToAcquireBuildings,us-gaap/2015,,20160930,0,USD,220000000,
0001628280-16-020309,ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent,us-gaap/2015,,20150930,4,USD,4036000000,
0001628280-16-020309,ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent,us-gaap/2015,,20160930,4,USD,785000000,
0001652044-16-000038,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,us-gaap/2015,,20150930,3,USD,845000000,
0001652044-16-000038,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,us-gaap/2015,,20160930,3,USD,99000000,
0001652044-16-000038,SecuredBorrowingsGrossDifferenceAmount,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesLoaned,us-gaap/2015,,20151231,0,USD,2428000000,
0001652044-16-000038,SecuritiesLoanedAsset,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesLoanedCollateralRightToReclaimCash,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesLoanedCollateralRightToReclaimSecurities,us-gaap/2015,,20151231,0,USD,2401000000,
0001652044-16-000038,SecuritiesLoanedGross,us-gaap/2015,,20151231,0,USD,2428000000,
0001652044-16-000038,SecuritiesLoanedIncludingNotSubjectToMasterNettingArrangementAndAssetsOtherThanSecuritiesTransferred,us-gaap/2015,,20151231,0,USD,2428000000,
0001652044-16-000038,SecuritiesLoanedNotOffsetPolicyElectionDeduction,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesLoanedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,us-gaap/2015,,20151231,0,USD,27000000,
0001652044-16-000038,SecuritiesPurchasedUnderAgreementsToResellCollateralObligationToReturnCash,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesPurchasedUnderAgreementsToResellCollateralObligationToReturnSecurities,us-gaap/2015,,20151231,0,USD,1590000000,
0001652044-16-000038,SecuritiesPurchasedUnderAgreementsToResellGross,us-gaap/2015,,20151231,0,USD,1590000000,
0001652044-16-000038,SecuritiesPurchasedUnderAgreementsToResellLiability,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesPurchasedUnderAgreementsToResellNotOffsetPolicyElectionDeduction,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,SecuritiesPurchasedUnderAgreementsToResellOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,us-gaap/2015,,20151231,0,USD,0,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,us-gaap/2015,,20150930,1,USD,0,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,us-gaap/2015,,20150930,3,USD,0,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,us-gaap/2015,,20160930,1,USD,42000000,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,us-gaap/2015,,20160930,3,USD,55000000,
0001628280-16-020309,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,us-gaap/2015,,20140930,4,USD,3400000000,
0001628280-16-020309,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,us-gaap/2015,,20150930,4,USD,4800000000,
0001628280-16-020309,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,us-gaap/2015,,20160930,4,USD,5100000000,
0001652044-16-000038,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,us-gaap/2015,,20160930,0,USD,2078000000,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,us-gaap/2015,,20160930,0,shares,3665565,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,us-gaap/2015,,20160930,0,USD,224.19,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,us-gaap/2015,,20160930,3,shares,6322,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,us-gaap/2015,,20160930,0,USD,2138000000,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,us-gaap/2015,,20151231,0,shares,4898983,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,us-gaap/2015,,20160930,0,shares,3791985,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,us-gaap/2015,,20151231,0,USD,221.31,
0001652044-16-000038,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,us-gaap/2015,,20160930,0,USD,227.25,
0001652044-16-000038,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,us-gaap/2015,,20160930,3,USD,200.64,
0001652044-16-000038,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,us-gaap/2015,,20160930,3,USD,236.77,
0001652044-16-000038,ShortTermDebtWeightedAverageInterestRate,us-gaap/2015,,20151231,0,pure,0.002,
0001628280-16-020309,StandardProductWarrantyAccrual,us-gaap/2015,,20130930,0,USD,2967000000,
0001628280-16-020309,StandardProductWarrantyAccrual,us-gaap/2015,,20140930,0,USD,4159000000,
0001628280-16-020309,StandardProductWarrantyAccrual,us-gaap/2015,,20150930,0,USD,4780000000,
0001628280-16-020309,StandardProductWarrantyAccrual,us-gaap/2015,,20160930,0,USD,3702000000,
0001628280-16-020309,StandardProductWarrantyAccrualPayments,us-gaap/2015,,20140930,4,USD,3760000000,
0001628280-16-020309,StandardProductWarrantyAccrualPayments,us-gaap/2015,,20150930,4,USD,4401000000,
0001628280-16-020309,StandardProductWarrantyAccrualPayments,us-gaap/2015,,20160930,4,USD,4663000000,
0001628280-16-020309,StandardProductWarrantyAccrualWarrantiesIssued,us-gaap/2015,,20140930,4,USD,4952000000,
0001628280-16-020309,StandardProductWarrantyAccrualWarrantiesIssued,us-gaap/2015,,20150930,4,USD,5022000000,
0001628280-16-020309,StandardProductWarrantyAccrualWarrantiesIssued,us-gaap/2015,,20160930,4,USD,3585000000,
0001628280-16-020309,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,us-gaap/2015,,20140930,4,USD,677000000,
0001628280-16-020309,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,us-gaap/2015,,20150930,4,USD,1045000000,
0001628280-16-020309,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,us-gaap/2015,,20160930,4,USD,852000000,
0001628280-16-020309,StockRepurchaseProgramAuthorizedAmount1,us-gaap/2015,,20150930,0,USD,140000000000,
0001628280-16-020309,StockRepurchaseProgramAuthorizedAmount1,us-gaap/2015,,20160430,0,USD,175000000000,
0001628280-16-020309,UndistributedEarningsOfForeignSubsidiaries,us-gaap/2015,,20160930,0,USD,109800000000,
0001652044-16-000038,UnrecognizedTaxBenefits,us-gaap/2015,,20151231,0,USD,4200000000,
0001652044-16-000038,UnrecognizedTaxBenefits,us-gaap/2015,,20160930,0,USD,4700000000,
0001628280-16-020309,UnrecognizedTaxBenefits,us-gaap/2015,,20130930,0,USD,2714000000,
0001628280-16-020309,UnrecognizedTaxBenefits,us-gaap/2015,,20140930,0,USD,4033000000,
0001628280-16-020309,UnrecognizedTaxBenefits,us-gaap/2015,,20150930,0,USD,6900000000,
0001628280-16-020309,UnrecognizedTaxBenefits,us-gaap/2015,,20160930,0,USD,7724000000,
0001628280-16-020309,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,us-gaap/2015,,20140930,4,USD,280000000,
0001628280-16-020309,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,us-gaap/2015,,20150930,4,USD,345000000,
0001628280-16-020309,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,us-gaap/2015,,20160930,4,USD,257000000,
0001628280-16-020309,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,us-gaap/2015,,20140930,4,USD,574000000,
0001628280-16-020309,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,us-gaap/2015,,20150930,4,USD,109000000,
0001628280-16-020309,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,us-gaap/2015,,20160930,4,USD,1618000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,us-gaap/2015,,20150930,0,USD,1300000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,us-gaap/2015,,20160930,0,USD,1000000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,us-gaap/2015,,20140930,4,USD,40000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,us-gaap/2015,,20150930,4,USD,709000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,us-gaap/2015,,20160930,4,USD,295000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2015,,20140930,4,USD,882000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2015,,20150930,4,USD,1278000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2015,,20160930,4,USD,1578000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,us-gaap/2015,,20140930,4,USD,1295000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,us-gaap/2015,,20150930,4,USD,2056000000,
0001628280-16-020309,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,us-gaap/2015,,20160930,4,USD,1121000000,
0001628280-16-020309,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,us-gaap/2015,,20140930,4,USD,4000000,
0001628280-16-020309,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,us-gaap/2015,,20150930,4,USD,13000000,
0001628280-16-020309,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,us-gaap/2015,,20160930,4,USD,0,
0001628280-16-020309,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,us-gaap/2015,,20150930,0,USD,2500000000,
0001628280-16-020309,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,us-gaap/2015,,20160930,0,USD,2800000000,
0001652044-16-000038,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,us-gaap/2015,,20151231,0,USD,3600000000,
0001652044-16-000038,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,us-gaap/2015,,20160930,0,USD,4000000000,
0001500435-16-000126,AccountsReceivableNetCurrent,us-gaap/2016,,20151231,0,USD,145692000,
0001500435-16-000126,AccountsReceivableNetCurrent,us-gaap/2016,,20160930,0,USD,92351000,
0001326801-16-000087,AccountsReceivableNetCurrent,us-gaap/2016,,20151231,0,USD,2559000000,
0001326801-16-000087,AccountsReceivableNetCurrent,us-gaap/2016,,20160930,0,USD,3070000000,
0001104659-16-155179,AccountsReceivableNetCurrent,us-gaap/2016,,20151231,0,USD,19094000,
0001104659-16-155179,AccountsReceivableNetCurrent,us-gaap/2016,,20160930,0,USD,29352000,
0001564590-16-026820,AccountsReceivableNetCurrent,us-gaap/2016,,20151231,0,USD,168965000,
0001564590-16-026820,AccountsReceivableNetCurrent,us-gaap/2016,,20160930,0,USD,326895000,
0001564590-16-026749,AccountsReceivableNetCurrent,us-gaap/2016,,20151231,0,USD,638694000,
0001564590-16-026749,AccountsReceivableNetCurrent,us-gaap/2016,,20160930,0,USD,590108000,
0001193125-16-740265,AccountsReceivableNetCurrent,us-gaap/2016,,20141231,0,USD,9264000,
0001193125-16-740265,AccountsReceivableNetCurrent,us-gaap/2016,,20151231,0,USD,19094000,
0001193125-16-740265,AccountsReceivableNetCurrent,us-gaap/2016,,20160630,0,USD,22981000,
0001193125-16-742796,AccountsReceivableNetCurrent,us-gaap/2016,,20160630,0,USD,18277000000,
0001193125-16-742796,AccountsReceivableNetCurrent,us-gaap/2016,,20160930,0,USD,11129000000,
0001193125-16-733893,AccountsReceivableNetCurrent,us-gaap/2016,,20141231,0,USD,9264000,
